age_tuned,ISOBENbinned_d13Ccount,ISOBENbinned_d13C,ISOBENbinned_d13Cinterp,ISOBENbinned_d18Ocount,ISOBENbinned_d18O,ISOBENbinned_d18Ointerp,ISOBENd13cLOESSsmooth,ISOBENd18oLOESSsmooth,ISOBENLOESSsmooth_pts,ISOBENd13cLOESSsmoothLongTerm,ISOBENd18oLOESSsmoothLongTerm,ISOBENLOESSsmooth_pts
0.322,2,-0.394999995827674,-0.394999995827674,2,3.94500005245208,3.94500005245208,-0.33693489,3.9586749,10pts smooth,-0.49734461,4.4570074,500pts smooth
0.324,1,-0.699999988079071,-0.699999988079071,1,4.11999988555908,4.11999988555908,-0.25210038,3.8758404,10pts smooth,-0.49682459,4.4566855,500pts smooth
0.326,1,0.209999993443489,0.209999993443489,1,3.54999995231628,3.54999995231628,-0.070967138,3.7499607,10pts smooth,-0.49631071,4.4563708,500pts smooth
0.328,1,0.0700000002980232,0.0700000002980232,1,3.57999992370605,3.57999992370605,0.074652247,3.6171105,10pts smooth,-0.49580351,4.4560628,500pts smooth
0.33,1,0.200000002980232,0.200000002980232,1,3.59999990463256,3.59999990463256,0.069639668,3.4621856,10pts smooth,-0.49530348,4.455761,500pts smooth
0.332,1,-0.159999996423721,-0.159999996423721,1,3.46000003814697,3.46000003814697,-0.065461777,3.3750944,10pts smooth,-0.49481121,4.4554658,500pts smooth
0.334,1,-0.310000002384185,-0.310000002384185,1,3.24000000953674,3.24000000953674,-0.45822468,3.4525948,10pts smooth,-0.49432716,4.4551768,500pts smooth
0.336,3,-0.766666643321514,-0.766666643321514,3,3.45333329836527,3.45333329836527,-0.87712198,3.630384,10pts smooth,-0.49385193,4.4548936,500pts smooth
0.338,2,-1.51999998092651,-1.51999998092651,2,4.1800000667572,4.1800000667572,-1.2227381,3.9762268,10pts smooth,-0.493386,4.4546161,500pts smooth
0.34,0,,-1.37499999006589,0,,4.42833336194356,-1.2931453,4.3855829,10pts smooth,-0.49292994,4.4543438,500pts smooth
0.342,0,,-1.22999999920527,0,,4.67666665712992,-1.242555,4.7520928,10pts smooth,-0.49248421,4.4540763,500pts smooth
0.344,2,-1.08500000834465,-1.08500000834465,2,4.92499995231628,4.92499995231628,-1.0499158,4.8673244,10pts smooth,-0.49204943,4.453814,500pts smooth
0.346,1,-0.519999980926513,-0.519999980926513,1,5.19999980926513,5.19999980926513,-0.85796171,4.8982506,10pts smooth,-0.49162605,4.4535561,500pts smooth
0.348,1,-1.08000004291534,-1.08000004291534,1,4.42000007629394,4.42000007629394,-0.85991204,4.8689828,10pts smooth,-0.49121466,4.4533029,500pts smooth
0.35,2,-0.709999978542327,-0.709999978542327,2,5.00999999046325,5.00999999046325,-0.91265184,4.8118634,10pts smooth,-0.49081576,4.4530535,500pts smooth
0.352,1,-1.33000004291534,-1.33000004291534,1,4.76000022888183,4.76000022888183,-0.98629904,4.8150582,10pts smooth,-0.49042991,4.4528079,500pts smooth
0.354,3,-0.803333322207132,-0.803333322207132,3,4.8700000445048,4.8700000445048,-1.0659983,4.8350925,10pts smooth,-0.49005759,4.4525661,500pts smooth
0.356,3,-1.23666667938232,-1.23666667938232,3,4.78000020980835,4.78000020980835,-1.1295919,4.8492475,10pts smooth,-0.48969933,4.4523277,500pts smooth
0.358,1,-1.10000002384185,-1.10000002384185,1,4.9099998474121,4.9099998474121,-1.1795179,4.860909,10pts smooth,-0.48935571,4.4520926,500pts smooth
0.36,0,,-1.2150000333786,0,,4.89499998092651,-1.2298164,4.8889689,10pts smooth,-0.48902726,4.45186,500pts smooth
0.362,1,-1.33000004291534,-1.33000004291534,1,4.88000011444091,4.88000011444091,-1.2179197,4.9099531,10pts smooth,-0.48871446,4.4516306,500pts smooth
0.364,0,,-1.08500003814697,0,,4.90000009536743,-1.0132351,4.895772,10pts smooth,-0.48841786,4.4514031,500pts smooth
0.366,2,-0.840000033378601,-0.840000033378601,2,4.92000007629394,4.92000007629394,-0.77728814,4.8634744,10pts smooth,-0.48813799,4.4511776,500pts smooth
0.368,2,-0.340000003576278,-0.340000003576278,2,4.82500004768371,4.82500004768371,-0.58828753,4.810575,10pts smooth,-0.4878754,4.4509544,500pts smooth
0.37,1,-0.370000004768371,-0.370000004768371,1,4.67000007629394,4.67000007629394,-0.45181468,4.7555432,10pts smooth,-0.48763058,4.4507327,500pts smooth
0.372,1,-0.730000019073486,-0.730000019073486,1,4.71000003814697,4.71000003814697,-0.49379492,4.720623,10pts smooth,-0.48740411,4.4505129,500pts smooth
0.374,2,-0.334999993443489,-0.334999993443489,2,4.74000000953674,4.74000000953674,-0.57262594,4.6859517,10pts smooth,-0.48719648,4.4502935,500pts smooth
0.376,2,-0.88000002503395,-0.88000002503395,2,4.70000004768371,4.70000004768371,-0.59041762,4.6419044,10pts smooth,-0.48700824,4.4500756,500pts smooth
0.378,3,-0.429999997218449,-0.429999997218449,3,4.5433333714803,4.5433333714803,-0.59170866,4.600419,10pts smooth,-0.48683989,4.4498582,500pts smooth
0.38,3,-0.5,-0.5,3,4.46999994913737,4.46999994913737,-0.55939806,4.5727143,10pts smooth,-0.48669201,4.4496412,500pts smooth
0.382,1,-0.629999995231628,-0.629999995231628,1,4.67999982833862,4.67999982833862,-0.50354028,4.5495853,10pts smooth,-0.48656508,4.4494243,500pts smooth
0.384,3,-0.533333333830038,-0.533333333830038,3,4.44666655858357,4.44666655858357,-0.43532786,4.5312238,10pts smooth,-0.48645967,4.4492073,500pts smooth
0.386,1,-0.0700000002980232,-0.0700000002980232,1,4.59999990463256,4.59999990463256,-0.35006812,4.5018916,10pts smooth,-0.48637629,4.4489903,500pts smooth
0.388,1,-0.479999989271163,-0.479999989271163,1,4.42000007629394,4.42000007629394,-0.19459562,4.4352942,10pts smooth,-0.48631546,4.4487724,500pts smooth
0.39,4,0.00750000076368451,0.00750000076368451,4,4.28749990463256,4.28749990463256,-0.05995385,4.3609176,10pts smooth,-0.48627773,4.448554,500pts smooth
0.392,2,-0.00999999977648258,-0.00999999977648258,2,4.31999993324279,4.31999993324279,-0.062432062,4.3012905,10pts smooth,-0.4862636,4.4483347,500pts smooth
0.394,2,0.00499999895691871,0.00499999895691871,2,4.29499983787536,4.29499983787536,-0.132697,4.2468925,10pts smooth,-0.48627365,4.4481139,500pts smooth
0.396,1,0.0299999993294477,0.0299999993294477,1,4.07999992370605,4.07999992370605,-0.32305184,4.2074952,10pts smooth,-0.48630837,4.4478912,500pts smooth
0.398,2,-1.18500000238418,-1.18500000238418,2,4.25,4.25,-0.46323171,4.1394925,10pts smooth,-0.4863683,4.4476671,500pts smooth
0.4,3,-0.430000002185503,-0.430000002185503,3,4.13333320617675,4.13333320617675,-0.31525838,3.9904187,10pts smooth,-0.48641893,4.4474645,500pts smooth
0.402,1,0.25,0.25,1,3.74000000953674,3.74000000953674,-0.10738757,3.8399765,10pts smooth,-0.4864265,4.4473052,500pts smooth
0.404,2,0.245000004768371,0.245000004768371,2,3.44499993324279,3.44499993324279,0.17095597,3.7070282,10pts smooth,-0.48639271,4.4471879,500pts smooth
0.406,2,0.180000007152557,0.180000007152557,2,3.89499998092651,3.89499998092651,0.2017056,3.6053052,10pts smooth,-0.48631927,4.4471116,500pts smooth
0.408,3,-0.0199999958276748,-0.0199999958276748,3,3.59999998410542,3.59999998410542,0.12360847,3.5578804,10pts smooth,-0.48620787,4.4470749,500pts smooth
0.41,4,0.177500000223517,0.177500000223517,4,3.40249997377395,3.40249997377395,-0.046397295,3.5833311,10pts smooth,-0.48606017,4.4470768,500pts smooth
0.412,4,-0.404999993741512,-0.404999993741512,4,3.67749994993209,3.67749994993209,-0.26181728,3.6808567,10pts smooth,-0.48587787,4.4471164,500pts smooth
0.414,3,-0.353333339095115,-0.353333339095115,3,3.80666669209798,3.80666669209798,-0.50542045,3.9319782,10pts smooth,-0.4856627,4.4471912,500pts smooth
0.416,5,-0.943999999761581,-0.943999999761581,5,4.42999997138977,4.42999997138977,-0.73367035,4.2135983,10pts smooth,-0.48541632,4.4473014,500pts smooth
0.418,5,-0.870000000298023,-0.870000000298023,5,4.51799998283386,4.51799998283386,-0.87369567,4.4200516,10pts smooth,-0.48514041,4.4474444,500pts smooth
0.42,0,,-0.886250006593763,0,,4.50024996995925,-0.97623616,4.6193652,10pts smooth,-0.4848367,4.4476199,500pts smooth
0.422,4,-0.902500012889504,-0.902500012889504,4,4.48249995708465,4.48249995708465,-1.0412475,4.8310528,10pts smooth,-0.48450685,4.4478264,500pts smooth
0.424,7,-1.26571428775787,-1.26571428775787,7,5.35857152938842,5.35857152938842,-1.0539411,4.9913707,10pts smooth,-0.48415256,4.4480624,500pts smooth
0.426,8,-1.19624998420476,-1.19624998420476,8,5.26499998569488,5.26499998569488,-0.97492588,5.040339,10pts smooth,-0.4837755,4.4483271,500pts smooth
0.428,3,-0.596666653951009,-0.596666653951009,3,4.81333335240681,4.81333335240681,-0.89229375,5.0402155,10pts smooth,-0.4833774,4.4486189,500pts smooth
0.43,6,-0.758333330353101,-0.758333330353101,6,4.81166672706604,4.81166672706604,-0.89845055,4.9758301,10pts smooth,-0.48295996,4.4489365,500pts smooth
0.432,7,-1.0099999989782,-1.0099999989782,7,5.01857151303972,5.01857151303972,-0.92861557,4.9071469,10pts smooth,-0.48252481,4.4492788,500pts smooth
0.434,4,-1.05750000476837,-1.05750000476837,4,4.95749998092651,4.95749998092651,-1.0082345,4.9448886,10pts smooth,-0.48207369,4.449645,500pts smooth
0.436,2,-1.2150000333786,-1.2150000333786,2,5.00999999046325,5.00999999046325,-1.0531005,4.9842658,10pts smooth,-0.4816083,4.4500327,500pts smooth
0.438,3,-0.833333313465118,-0.833333313465118,3,4.91333325703938,4.91333325703938,-0.93056905,4.9520473,10pts smooth,-0.4811303,4.4504418,500pts smooth
0.44,0,,-0.731666661798954,0,,4.90416661898295,-0.76547515,4.8947663,10pts smooth,-0.48064139,4.4508705,500pts smooth
0.442,2,-0.630000010132789,-0.630000010132789,2,4.89499998092651,4.89499998092651,-0.60640913,4.8061709,10pts smooth,-0.48014328,4.4513173,500pts smooth
0.444,1,-0.469999998807907,-0.469999998807907,1,4.65000009536743,4.65000009536743,-0.46932605,4.7213497,10pts smooth,-0.47963762,4.4517817,500pts smooth
0.446,0,,-0.394999995827674,0,,4.64499998092651,-0.40293357,4.6690073,10pts smooth,-0.47912616,4.4522619,500pts smooth
0.448,1,-0.319999992847442,-0.319999992847442,1,4.63999986648559,4.63999986648559,-0.38353062,4.6481166,10pts smooth,-0.47861052,4.4527564,500pts smooth
0.45,0,,-0.438888884252972,0,,4.70999993218316,-0.44725922,4.7187576,10pts smooth,-0.47809246,4.4532647,500pts smooth
0.452,0,,-0.557777775658501,0,,4.77999999788072,-0.53203946,4.8021245,10pts smooth,-0.47757363,4.4537849,500pts smooth
0.454,3,-0.676666667064031,-0.676666667064031,3,4.85000006357828,4.85000006357828,-0.58428913,4.8383465,10pts smooth,-0.47705576,4.4543166,500pts smooth
0.456,1,-0.579999983310699,-0.579999983310699,1,4.96000003814697,4.96000003814697,-0.62685782,4.8337398,10pts smooth,-0.47654048,4.4548573,500pts smooth
0.458,0,,-0.616666654745737,0,,4.75333340962727,-0.65005678,4.7218976,10pts smooth,-0.47602955,4.4554067,500pts smooth
0.46,0,,-0.653333326180776,0,,4.54666678110758,-0.66448742,4.6110573,10pts smooth,-0.4755246,4.4559631,500pts smooth
0.462,1,-0.689999997615814,-0.689999997615814,1,4.34000015258789,4.34000015258789,-0.70595181,4.6041522,10pts smooth,-0.47502738,4.4565253,500pts smooth
0.464,1,-0.75,-0.75,1,4.80000019073486,4.80000019073486,-0.71750534,4.6162271,10pts smooth,-0.47453955,4.4570923,500pts smooth
0.466,2,-0.650000005960464,-0.650000005960464,2,4.74499988555908,4.74499988555908,-0.63075751,4.6407447,10pts smooth,-0.4740628,4.4576626,500pts smooth
0.468,0,,-0.519999995827674,0,,4.61249995231628,-0.48468435,4.6481376,10pts smooth,-0.47359881,4.4582353,500pts smooth
0.47,1,-0.389999985694885,-0.389999985694885,1,4.48000001907348,4.48000001907348,-0.2355063,4.5534649,10pts smooth,-0.4731493,4.4588084,500pts smooth
0.472,1,0.219999998807907,0.219999998807907,1,4.51000022888183,4.51000022888183,-0.026371272,4.4659166,10pts smooth,-0.47271594,4.4593816,500pts smooth
0.474,2,0.154999999329447,0.154999999329447,2,4.3600001335144,4.3600001335144,0.14363423,4.3789406,10pts smooth,-0.47230044,4.4599528,500pts smooth
0.476,0,,0.145999999344348,0,,4.30466678937276,0.17658181,4.3068242,10pts smooth,-0.47190449,4.4605217,500pts smooth
0.478,0,,0.13699999935925,0,,4.24933344523112,0.15888621,4.2406077,10pts smooth,-0.47152978,4.4610858,500pts smooth
0.48,0,,0.127999999374151,0,,4.19400010108947,0.1340878,4.2016191,10pts smooth,-0.47117797,4.4616451,500pts smooth
0.482,0,,0.118999999389052,0,,4.13866675694783,0.11024152,4.1650867,10pts smooth,-0.4708508,4.4621973,500pts smooth
0.484,3,0.109999999403953,0.109999999403953,3,4.08333341280619,4.08333341280619,0.13709359,4.0964007,10pts smooth,-0.47054991,4.4627419,500pts smooth
0.486,1,0.050000000745058,0.050000000745058,1,4.19999980926513,4.19999980926513,0.14845011,4.0275187,10pts smooth,-0.47027704,4.4632769,500pts smooth
0.488,2,0.304999999701976,0.304999999701976,2,3.81499993801116,3.81499993801116,0.085793689,3.9511209,10pts smooth,-0.47003388,4.4638019,500pts smooth
0.49,0,,0.0237500071525573,0,,3.88999995589256,0.016876247,3.8993816,10pts smooth,-0.46982208,4.4643154,500pts smooth
0.492,4,-0.257499985396862,-0.257499985396862,4,3.96499997377395,3.96499997377395,-0.042633679,3.9411683,10pts smooth,-0.46964335,4.4648156,500pts smooth
0.494,2,-0.115000000223517,-0.115000000223517,2,3.98500001430511,3.98500001430511,-0.099676624,4.0329676,10pts smooth,-0.46949941,4.465302,500pts smooth
0.496,1,0.230000004172325,0.230000004172325,1,4.01000022888183,4.01000022888183,-0.10926644,4.1716948,10pts smooth,-0.46939191,4.4657726,500pts smooth
0.498,1,-0.430000007152557,-0.430000007152557,1,4.6100001335144,4.6100001335144,-0.098468721,4.2978039,10pts smooth,-0.46932256,4.4662271,500pts smooth
0.5,5,-0.00600000023841857,-0.00600000023841857,5,4.33400011062622,4.33400011062622,-0.113613,4.347127,10pts smooth,-0.46929309,4.4666634,500pts smooth
0.502,3,-0.119999994834264,-0.119999994834264,3,4.25,4.25,-0.11937117,4.3681936,10pts smooth,-0.4693051,4.4670801,500pts smooth
0.504,3,-0.0233333321909109,-0.0233333321909109,3,4.26999998092651,4.26999998092651,-0.07313922,4.3538971,10pts smooth,-0.46936035,4.4674768,500pts smooth
0.506,3,-0.0733333366612593,-0.0733333366612593,3,4.4900000890096,4.4900000890096,-0.0079259882,4.3300929,10pts smooth,-0.46946055,4.4678521,500pts smooth
0.508,3,0.0466666668653488,0.0466666668653488,3,4.2933333714803,4.2933333714803,0.081095681,4.3305631,10pts smooth,-0.46960732,4.468204,500pts smooth
0.51,4,0.192499991506338,0.192499991506338,4,4.2849998474121,4.2849998474121,0.16113101,4.3251367,10pts smooth,-0.46980241,4.4685321,500pts smooth
0.512,4,0.20499999821186,0.20499999821186,4,4.31000006198883,4.31000006198883,0.18655606,4.2967501,10pts smooth,-0.47004747,4.4688344,500pts smooth
0.514,2,0.335000000894069,0.335000000894069,2,4.27999997138977,4.27999997138977,0.1885044,4.2688155,10pts smooth,-0.47034425,4.46911,500pts smooth
0.516,1,-0.109999999403953,-0.109999999403953,1,4.26999998092651,4.26999998092651,0.17315084,4.2481265,10pts smooth,-0.47069436,4.469358,500pts smooth
0.518,5,0.239999993517994,0.239999993517994,5,4.19200005531311,4.19200005531311,0.12302966,4.2366991,10pts smooth,-0.47109956,4.4695768,500pts smooth
0.52,4,0.112500008195638,0.112500008195638,4,4.27999985218048,4.27999985218048,0.037054252,4.2432079,10pts smooth,-0.47156152,4.4697647,500pts smooth
0.522,3,-0.0366666664679845,-0.0366666664679845,3,4.22000010808308,4.22000010808308,-0.078408673,4.2687092,10pts smooth,-0.47208193,4.4699216,500pts smooth
0.524,3,-0.466666668653488,-0.466666668653488,3,4.39333327611287,4.39333327611287,-0.27785408,4.3189092,10pts smooth,-0.47266248,4.4700451,500pts smooth
0.526,6,-0.251666661351919,-0.251666661351919,6,4.32833337783813,4.32833337783813,-0.47849625,4.3935513,10pts smooth,-0.47330484,4.4701343,500pts smooth
0.528,5,-0.778000000119209,-0.778000000119209,5,4.51200013160705,4.51200013160705,-0.60413194,4.5153913,10pts smooth,-0.47401074,4.4701886,500pts smooth
0.53,7,-0.664285715137209,-0.664285715137209,7,4.62857151031494,4.62857151031494,-0.68054032,4.6472669,10pts smooth,-0.47478187,4.4702058,500pts smooth
0.532,4,-0.629999987781047,-0.629999987781047,4,4.78250002861022,4.78250002861022,-0.65377659,4.7731862,10pts smooth,-0.47565359,4.4702182,500pts smooth
0.534,6,-0.721666663885116,-0.721666663885116,6,4.95166675249735,4.95166675249735,-0.59452319,4.8738303,10pts smooth,-0.47665754,4.4702587,500pts smooth
0.536,5,-0.455999989807605,-0.455999989807605,5,4.86800003051757,4.86800003051757,-0.53262329,4.9094915,10pts smooth,-0.47778985,4.4703259,500pts smooth
0.538,5,-0.433999995142221,-0.433999995142221,5,4.89200000762939,4.89200000762939,-0.55811721,4.8967643,10pts smooth,-0.47904661,4.4704185,500pts smooth
0.54,6,-0.566666670143604,-0.566666670143604,6,4.85000006357828,4.85000006357828,-0.59120858,4.853066,10pts smooth,-0.4804239,4.4705358,500pts smooth
0.542,4,-0.872500002384185,-0.872500002384185,4,4.81749999523162,4.81749999523162,-0.60976756,4.7908459,10pts smooth,-0.48191783,4.4706764,500pts smooth
0.544,3,-0.486666654547055,-0.486666654547055,3,4.70333337783813,4.70333337783813,-0.61173636,4.7158093,10pts smooth,-0.48352453,4.4708395,500pts smooth
0.546,2,-0.539999991655349,-0.539999991655349,2,4.67000007629394,4.67000007629394,-0.53124416,4.6465487,10pts smooth,-0.48524004,4.471024,500pts smooth
0.548,1,-0.379999995231628,-0.379999995231628,1,4.5,4.5,-0.4488472,4.5764065,10pts smooth,-0.48706049,4.4712286,500pts smooth
0.55,3,-0.516666650772094,-0.516666650772094,3,4.49333333969116,4.49333333969116,-0.44369653,4.5107899,10pts smooth,-0.48898196,4.4714522,500pts smooth
0.552,2,-0.279999993741512,-0.279999993741512,2,4.60000014305114,4.60000014305114,-0.4527486,4.4483213,10pts smooth,-0.49100059,4.4716945,500pts smooth
0.554,1,-0.839999973773956,-0.839999973773956,1,4.21999979019165,4.21999979019165,-0.46541166,4.366024,10pts smooth,-0.49311244,4.4719534,500pts smooth
0.556,1,0,0,1,4.30999994277954,4.30999994277954,-0.46377581,4.2821469,10pts smooth,-0.49531361,4.4722281,500pts smooth
0.558,1,-0.800000011920929,-0.800000011920929,1,4.46999979019165,4.46999979019165,-0.40329647,4.2165294,10pts smooth,-0.49760023,4.472518,500pts smooth
0.56,1,-0.170000001788139,-0.170000001788139,1,3.72000002861022,3.72000002861022,-0.32807291,4.1822844,10pts smooth,-0.49996835,4.4728212,500pts smooth
0.562,2,-0.254999994300305,-0.254999994300305,2,4.47500014305114,4.47500014305114,-0.26105258,4.2369194,10pts smooth,-0.50241411,4.4731379,500pts smooth
0.564,2,-0.210000000894069,-0.210000000894069,2,4.14499998092651,4.14499998092651,-0.19120584,4.2805805,10pts smooth,-0.5049336,4.4734659,500pts smooth
0.566,1,-0.0900000035762786,-0.0900000035762786,1,4.48999977111816,4.48999977111816,-0.13513801,4.2229271,10pts smooth,-0.50752288,4.4738045,500pts smooth
0.568,3,-0.233333324392636,-0.233333324392636,3,4.16333325703938,4.16333325703938,-0.092547894,4.1275086,10pts smooth,-0.51017809,4.4741526,500pts smooth
0.57,1,0.209999993443489,0.209999993443489,1,3.72000002861022,3.72000002861022,-0.035020079,3.9597948,10pts smooth,-0.51289535,4.4745092,500pts smooth
0.572,4,-0.22750000283122,-0.22750000283122,4,3.89249998331069,3.89249998331069,-0.0088452455,3.8439462,10pts smooth,-0.51567072,4.4748735,500pts smooth
0.574,2,0.050000000745058,0.050000000745058,2,3.81000006198883,3.81000006198883,-0.015470398,3.7541316,10pts smooth,-0.51850027,4.4752436,500pts smooth
0.576,2,0.139999998733401,0.139999998733401,2,3.74500000476837,3.74500000476837,-0.057365969,3.6890292,10pts smooth,-0.52138013,4.4756193,500pts smooth
0.578,3,-0.460000007723768,-0.460000007723768,3,3.71666669845581,3.71666669845581,-0.13817817,3.6880305,10pts smooth,-0.52430642,4.4759994,500pts smooth
0.58,2,-0.134999990463256,-0.134999990463256,2,3.55999994277954,3.55999994277954,-0.32343778,3.8366363,10pts smooth,-0.5272752,4.4763823,500pts smooth
0.582,5,-0.365999999642372,-0.365999999642372,5,4.05599999427795,4.05599999427795,-0.52442706,4.0404429,10pts smooth,-0.53028262,4.4767671,500pts smooth
0.584,1,-0.850000023841857,-0.850000023841857,1,4.48999977111816,4.48999977111816,-0.69869101,4.2832751,10pts smooth,-0.53332472,4.4771528,500pts smooth
0.586,4,-0.872500009834766,-0.872500009834766,4,4.51750004291534,4.51750004291534,-0.80302155,4.5141802,10pts smooth,-0.53639764,4.4775391,500pts smooth
0.588,4,-0.822499993257224,-0.822499993257224,4,4.56499993801116,4.56499993801116,-0.69420463,4.6372681,10pts smooth,-0.53949744,4.4779234,500pts smooth
0.59,3,-0.476666674017906,-0.476666674017906,3,4.58333333333333,4.58333333333333,-0.51834404,4.6878157,10pts smooth,-0.54262024,4.4783058,500pts smooth
0.592,1,-0.129999995231628,-0.129999995231628,1,4.92000007629394,4.92000007629394,-0.34401524,4.6462083,10pts smooth,-0.54576218,4.4786854,500pts smooth
0.594,5,-0.330000001192092,-0.330000001192092,5,4.5,4.5,-0.19475891,4.5653462,10pts smooth,-0.54891926,4.4790602,500pts smooth
0.596,5,-0.0593999996781349,-0.0593999996781349,5,4.36040000915527,4.36040000915527,-0.16711828,4.4514322,10pts smooth,-0.55208766,4.4794292,500pts smooth
0.598,4,-0.352499997243285,-0.352499997243285,4,4.28250014781951,4.28250014781951,-0.19030333,4.3377218,10pts smooth,-0.55526346,4.4797921,500pts smooth
0.6,3,0.0213333368301391,0.0213333368301391,3,4.36933326721191,4.36933326721191,-0.24261668,4.3152995,10pts smooth,-0.55844277,4.4801474,500pts smooth
0.602,7,-0.497428564886961,-0.497428564886961,7,4.33642850603376,4.33642850603376,-0.30206534,4.3118906,10pts smooth,-0.56162167,4.480494,500pts smooth
0.604,4,-0.380000002682209,-0.380000002682209,4,4.21999990940094,4.21999990940094,-0.35491449,4.2882209,10pts smooth,-0.56479621,4.4808307,500pts smooth
0.606,4,-0.262000001966953,-0.262000001966953,4,4.31200009584426,4.31200009584426,-0.3570886,4.2363248,10pts smooth,-0.56796259,4.4811568,500pts smooth
